epoch,stage,sampling_mode,total,pde,boundary,positivity,w_pde,w_terminal,w_anchor,w_farfield,w_boundary,w_positivity,grad_norm,val_price_q95,val_low_rho_q95,val_residual_q95,val_composite,best_val_composite
1,adam,static_oversampling,21.855756759643555,0.006491580978035927,0.0,0.0,1.3967351880400491,35.83372645455584,36.68810583785319,4.500349991025989,0.0,0.0,81.59835613081518,93.42929168710555,93.59044725019096,0.0372511975467205,93.59044725019096,93.59044725019096
26,adam,static_oversampling,1.5098462104797363,0.26085957884788513,0.0,0.0,0.4708789132280042,42.457808386047425,27.933412632071075,5.561313701251851,0.0,0.0,5.936712526503136,129.0085958033568,107.54380787441687,0.9364467114210129,129.0085958033568,93.59044725019096
52,adam,static_oversampling,0.11198055744171143,0.07428118586540222,0.0,0.0,0.8667376099613728,39.070019563572274,25.1389671041973,9.290705484944283,0.0,0.0,2.8165687535317154,64.34553945280702,51.806386469804046,0.5429299086332321,64.34553945280702,64.34553945280702
78,adam,static_oversampling,0.052829887717962265,0.02723885141313076,0.0,0.0,1.0463319544107077,37.5375,24.615000000000002,9.120000000000001,0.0,0.0,0.3457065736334606,41.667823316177646,36.210766479548624,0.33042409420013424,41.667823316177646,41.667823316177646
104,adam,full_baac,0.03596760332584381,0.016504820436239243,0.0,0.0,1.1478942385652937,36.050000000000004,24.119999999999994,8.959999999999999,0.0,0.0,0.5993766076587979,30.395210989634382,29.781324216227254,0.22353901118040076,30.395210989634382,30.395210989634382
130,adam,full_baac,0.0239810049533844,0.008626636117696762,0.0,0.0,1.2547149699531195,34.56250000000001,23.625000000000004,8.8,0.0,0.0,0.2518387925978894,27.334307993280675,26.983746696921596,0.17233109250664708,27.334307993280675,27.334307993280675
156,adam,full_baac,0.01526581309735775,0.004936182871460915,0.0,0.0,1.3659222216295683,33.074999999999996,23.13,8.64,0.0,0.0,0.2721317549727996,25.071104704718678,25.56085091700025,0.13554043248295783,25.56085091700025,25.56085091700025
182,adam,full_baac,0.010999665595591068,0.003656294196844101,0.0,0.0,1.4809149898031169,31.587499999999995,22.634999999999998,8.479999999999999,0.0,0.0,0.4991951411892757,22.526845218972312,23.0685398431967,0.10219427160918709,23.0685398431967,23.0685398431967
208,adam,full_baac,0.009130044840276241,0.0032602183055132627,0.0,0.0,1.5992510791057983,30.099999999999994,22.14,8.32,0.0,0.0,0.19355288759976766,21.09322556320656,21.45880263276172,0.08570979461073873,21.45880263276172,21.45880263276172
234,adam,full_baac,0.00808699894696474,0.002867440925911069,0.0,0.0,1.720590011076132,28.612499999999994,21.644999999999996,8.16,0.0,0.0,0.08788053881866197,21.432566756431108,21.961306011607387,0.0863655563443899,21.961306011607387,21.45880263276172
260,adam,full_baac,0.008244633674621582,0.0028949035331606865,0.0,0.0,1.8446606759553488,27.124999999999993,21.149999999999995,8.0,0.0,0.0,0.6307488867314811,20.25239447278193,21.630325828891003,0.08786505088210105,21.630325828891003,21.45880263276172
286,adam,full_baac,0.008330059237778187,0.003119728295132518,0.0,0.0,1.9712415458035502,25.637499999999996,20.655,7.839999999999999,0.0,0.0,0.2050742520806776,18.576938634112324,19.705152914412352,0.09264887571334832,19.705152914412352,19.705152914412352
312,adam,full_baac,0.008859359659254551,0.002937717828899622,0.0,0.0,2.1001478500843054,24.149999999999995,20.159999999999997,7.68,0.0,0.0,0.33333401700101223,17.793696554240697,19.218794058209816,0.09435539841651916,19.218794058209816,19.218794058209816
338,adam,full_baac,0.008487188257277012,0.0027764702681452036,0.0,0.0,2.2312228776723773,22.662499999999998,19.664999999999996,7.52,0.0,0.0,0.2679173674295675,17.567871611248414,19.112716167095552,0.09212943241000171,19.112716167095552,19.112716167095552
364,adam,full_baac,0.008671486750245094,0.0027515743859112263,0.0,0.0,2.364331857359327,21.174999999999997,19.169999999999998,7.359999999999999,0.0,0.0,0.14220712514517164,16.630015548912123,18.173420867895665,0.0958094432950019,18.173420867895665,18.173420867895665
390,adam,full_baac,0.008634677156805992,0.0025470536202192307,0.0,0.0,2.499357520330823,19.6875,18.674999999999994,7.199999999999998,0.0,0.0,0.2840309016775675,16.39909263739591,17.892443573059136,0.09223987273871898,17.892443573059136,17.892443573059136
416,adam,full_baac,0.009760132059454918,0.002804837189614773,0.0,0.0,2.6361967995968714,18.199999999999996,18.179999999999996,7.039999999999999,0.0,0.0,0.6100455020289377,15.880248603783947,17.39167249324805,0.091617127507925,17.39167249324805,17.39167249324805
442,adam,full_baac,0.009019211865961552,0.002390999346971512,0.0,0.0,2.7747583214050624,16.712500000000006,17.685000000000002,6.880000000000001,0.0,0.0,0.1486010985134943,15.499536540164987,16.917646497265537,0.09657737985253334,16.917646497265537,16.917646497265537
468,adam,full_baac,0.008872558362782001,0.0022560441866517067,0.0,0.0,2.9149604626997103,15.224999999999998,17.189999999999998,6.719999999999999,0.0,0.0,0.3333270136870836,15.222307081649767,16.62191687992116,0.09236490018665788,16.62191687992116,16.62191687992116
494,adam,full_baac,0.008633415214717388,0.0020048266742378473,0.0,0.0,3.056729822246334,13.737499999999999,16.695,6.559999999999999,0.0,0.0,0.07574496482402693,16.43407495088314,17.93958213401758,0.08674883507192134,17.93958213401758,16.62191687992116
520,adam,full_baac,0.008331314660608768,0.0019710727501660585,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.0,0.2769380162353943,14.505381405824856,16.045298556551778,0.09398699812591076,16.045298556551778,16.045298556551778
528,lbfgs,full_baac,0.008605003356933594,0.002033247146755457,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.0,,14.355939181768598,15.867766788137184,0.0915104553103447,15.867766788137184,15.867766788137184
536,lbfgs,full_baac,0.00859702005982399,0.002060550730675459,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.0,,15.481591814296348,16.961350594364443,0.08853992819786072,16.961350594364443,15.867766788137184
544,lbfgs,full_baac,0.008263258263468742,0.0019060217309743166,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.0,,14.503258359767997,15.988138453358822,0.09480513408780097,15.988138453358822,15.867766788137184
